BLOCK_TIMESTAMP,BLOCK_ID,TX_ID,SUCCEEDED,ACCOUNT_ADDRESS,MINT,OWNER,PRE_BALANCE,BALANCE,FACT_TOKEN_BALANCES_ID,INSERTED_TIMESTAMP,MODIFIED_TIMESTAMP
2024-09-10 19:44:47.000,289015266,4dBYUCNGDUoRhFc1RNMLaCvGNZNP94mftqdRPu9UXVmpqayzzmPcxdFgeEBN7DmE9RpTbeJT3VknFa6KK28PTQb4,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,166001.717444,181980.207592,17178b6f68d4f4c5441d2503506c8da8,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:33:01.000,289013650,rM4sABsALrvestefiR1yM6mW1pwQjB3G8FAHyhaMebycGFUYcgv1GCbRurABzfMbdcnWQhDs8XpqKKi6KtUarsU,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,97684314.747016,84683160.335206,1b945a2673ff4248031f1c895eb7c0d4,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:34:40.000,289013878,4kKohJvkDWLzCcJgQakKvrWHgaXx5zoCFR5KCufbHdA8nGV5YzBcVQqf8pMj4BBYVK5ZTYg45pv3nQFSmvo15i3h,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,48807020.11787,48815496.169944,f4527c244813720143455df2e48623f7,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:35:16.000,289013957,26fKEUUSWEuGkFc4KijwGsUnkWHNjngi9r75Q1XTDdxj1on1F18eoxXWwbmBFgufMtB5s5Q8SrrLP6yTWMmbbrpJ,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,128233.958964,131777.814509,1f9e6603ca707ca8e1f1eeae84c7653c,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:31:31.000,289013451,2YSodWrN3BuCFogbwTMEkSyR2xzb66SiPat49uELWpMtbBqtDZnKASZn3UndreoUuLuqx3dBSVrcWPnyv9gFJzjK,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,17915056.976151,18051310.515583,466cf3b5a9b976fceef7b4f16bbf580b,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:28:55.000,289013095,3oLnEfv2SErxhtNqDZ1H6ZrJ5AEnfkErgntV9GpnaB5fM4mytzRqUoyjS1RauPxMEJ4FWLeLb7xm6HCrkU8JZ7C7,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,20700181.641993,20686661.666346,286fb611551f259366dfc2ef0a2a6e03,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:26:52.000,289012817,eFfcpvxtJCVvHn1DrCxg9UH3FKssmDiD87J2FiEDPdWNsuXKvfGEcysincw5rDP2jRFqVJD7KQT5thMvjNPzsod,true,HBFLkujnEE6AJPF6NzsDhYnGid8WQYcqxJd1RmjFcsGz,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,B9ks4fdiJm3aJLv5pJUCu1aJMaqrfpr3GB8oaeLtFxqM,46363.279783,0.000001,fcd0d504e0fcca42d34c46c80dad25ea,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:46:05.000,289015429,5RS6jcKopmgyYAHRgN38oMWNyk23nFk46rBd4pP96kfHxNNpWpoVpKsYwKLEY7Cx5GKMo9qXqepeig4Fz3XizrDu,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,55214156.729015,56857487.285358,827d510382e8606802ff1e4e93f4538d,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:19:25.000,289011772,5c6cgMr2hLxNBNC1QHLyvkTqBPJGZ7PfSzF57gU9S7vQ6ipXyLyitm5RyoH2A1f8M354PY5S2UDTF5pzziz2HKCE,true,BxKEXRLFs1tGVwCRMuHNuMaRXdJLk4fZbHLEeta4R1FV,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,CA2EgxyKMTQ9qvNcs4QL3vu3NQEwbaT4mb9nTnz17ddq,14951.167426,205267.168926,a3ae317b36504555cb79fede96174b58,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:34:27.000,289013848,5qGGgvm2AELSFKyMgmrMhv98eJf7jhqfmkq5WiLHYFF3cjLgeQADsWyWjpBH6DVToYsNgBxxQGPFqDyAgDk5LDpR,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,45117647.886623,46890129.602774,62d3b51446d7674052c491361aaf12ca,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:34:49.000,289013899,42sSw237Z9QtzPLa48hWJUmYf9RSAYKkiyTKCqNVUTdEfS2xPsKtBJvNzyAbge9obypk42yF61eMpADkjEaQgwTV,true,5hfZ2KV5WffRdQrXYTTq8cNyW4BGRXiaGCUNc3RLSeyG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,C8T6Psr281DFqSUZi88ZfqSKAK7eyTyhF9cfZCTiGcmY,9237.778675,0.000386,69300af27e93019c887d68d8b57fe7d3,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:33:40.000,289013736,4hrwTFj7UN12qq1svCZtc1AxoEGfYzkTkRes9wiaCCSRGJ7KniJ3WJvhfADwihkRZpBrM7vPoFe8k9Hmg5dcYACy,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,41287474.862313,41880978.790294,4475cfa32c5ea0b3b91c45cbbff2576b,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:50:23.000,289016003,2tmpGeFn4aK5spMb2m828MoaNWtUheuTDdi76bZpuFZbSAcec3Aiz99fjqUZTMfKwZGEVXLWjNVYJH8Z51jHH4uJ,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,145001.520934,140392.975233,2eeb5670143f7a8c0870035817dc0a75,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:18:32.000,289011650,26hviqzydqqQQ4ydX6faW8peoLyBHGnMkKckWF4h6Xtr3hKwnq4ncgqab6s2wEy3252z7wCXimonNWgK8bxZhXmw,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,97276100.407752,97275796.805223,e2615f7a455a1aa89bd7654b08c25a39,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:35:01.000,289013926,24uNJHD5tvz5XroDsJyRLDPeUqv1eZ1QoMXAzJaFDhuEXfTsncVJ3dQGQnS3umXM8r3kq6wMwmNgdouKdmxWx6CH,true,En7krxmFa9fkf78Hcnbq5moGeRKHv4yXuC9LD8CnncSr,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,6NJojUNdnuvQoKzkSsMACiwPwZDpV6Y8Q4xTAQYngrH3,56743.555683,0.000666,5ad8778841f3934fb601d682c064510c,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:39:01.000,289014480,4FXXU5fGRFoKdX7Upia8ePq9scLsddRi3txhGkDcxudDbCo4qiR9XV5K7RNfg7MvBuEctHsLKNbo14yjYkjnySBw,true,EziscfdZ35asxjDPgDwzXNoqJukjjTd8dbYvEHKE4tdK,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,ABnncEZWyLZJZMsti15o4W1GSS6L5tytftCaCXuR8K2c,21446206.021592,20799223.337597,d93abb5a17e0626f73ec8798fb392272,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:44:31.000,289015229,3ktwPdArf6GLpcerXpZBLP3pLH1JcYyTXEWmCp2ad2VF4bMwmo6aSL9dgRvH77LgvoknznywBKiTdbeccyoMEnvm,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,65094596.307184,66994583.916984,d73a939c974a203edfa828942bb47bb9,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:45:55.000,289015410,4H7Ldi8iWKkDoeAHthgbxVqZu33U5qqydn7o8Xq8UFEMoivfGMataKPP6iZvkBHz1hsFmKLm2ctoRCK6sS62SL9y,true,79A85FmGrWqwCLC61Y8McbYxfXSNnA7qHABWYZ614Gyn,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,5dihPdNRjgKsC1edCLSse7AHhqscMQ7kRHKvioFzEMSU,0,8896.909516,ce92ffca0db53414cdff9475005d6a75,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:48:14.000,289015714,3YjHbZVGimWtbqitk2QN5ViBMAhmxPzAxFX3JbyM4QhjiGHFUaJYEYuJF74TnjwXWhVyiwGEt4pLkUzsmvEvosU7,true,94fJe4ZrqYydvtEqfewcDnmZcbqa6RDfqr5PZcXYUEW4,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,5V97uEb4ZNuXFudphU5nwUapRmt7a2V51TbULQvPJwnx,1381189.873258,0,7b003ef71ae76dc5c604182da6a1c2ae,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:48:57.000,289015812,3wNQnfz8FwJ7HkvMwny79BKjFDVwvybNCd2kiUixWiBkKmKZRGBxAvzpKFF1h1Jb39LDeBLoBUizgas6QgrEpSVX,true,D9eHXzQ1JEiDCgnyL2QheNhzZve96SgaGyroaxwZE6CH,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,CFkBEor9h3ZaM7pH9RVFADvBpUSjuksVZDDeeVJ2SmSk,0,9872.712195,405bfd6e04bc514a18e4a6f0ec2c7dee,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:20:49.000,289011965,4dYSMBJKwEwsWmmFXSNKMJihRGP8xHsDtJysZ4s8XYuxnLtiEZUGh7B6Mxba4bmoDd9wdR31yk28rdycrgbynZa1,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,41445008.123887,44746847.324799,f3fdc9643838e66dc784e2a124cb1411,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:39:37.000,289014562,3JdqfaUyJ4LMCY9utwWEpRhREpSqxJDo3KnvgtzLoeD2MAQtBWRPr2NtkVEiec4aSjeCb1pVsXnhjwR3YD4Jf2j8,true,BXprLx5J8Zj2etRCfb5rhPfkcxE4ijdDUgJz7NUAC5x5,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,5epjCBndbos8KPhEnKcLpJkKGbNoinADLD8MRBwofHXe,0,70814.776198,c194c3be8a302b2dc2026bf8031e1319,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:19:56.000,289011846,5B6tm5Mz1Usp4WRuHgFs2SSMK2E4tagySbJshBeZSGWaGjqySWj6V4Xo4Lkbrf6qXCtixf4D6AsW2UsuAnwwjS5r,true,6rDY2pNx2rfDGbt62QJiQFxv3oicjhDsoFsGhFvx13Bz,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GUKZNVrJC3gua6vaQN7ZYNLtxg1xvrw8tkB9FyuxtNAg,0,716304.58241,3fbda2edf09f4aa19ede07ed0fe04601,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:44:25.000,289015216,3xEjgSaj5PA6JUZQ9Dq7gRd4Y45WfjBHi9yNHaCUntFhnHF3moKaFr4aKMD3saH2g84njyYySGsQ9d2kjx51vrxa,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,66670230.736562,66519095.844422,d852eb7d842b2d1e14375c660418d66f,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:21:37.000,289012076,xKs4L5SiR2SeMAKAi8otdeWf85VMhm7bPdzfuu5X6paRbzyNzDeQntXLYTuJxRVZLgAuB81UwNDQKbwKsbQBSpU,true,GqZx43kERi7wdvsy5Qa64eo18p7RhQDvx32Yr5sHgvrV,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,2xpWkMHTbHJghQBBLA5KJWFJiBwUhNAP2LFUfE174iMK,59440.840492,0,78b19e83a1eb2e2e135d08696392abe2,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:20:28.000,289011916,3A7b6XPYRZjHkY6ZTJNEu8NiEz9pQxSmVpd6r9hi7hSF1qcqgPnFzb6p3M8qKfctrcc6jEWuKE5Kc6d9pp6hZW5r,true,GhYpWn8JpBwQDmiix2vvXokoefVFmDCGZ2cnCN1m3VAt,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,4AVe3VMDWnfwxo3Ydi4N8m411TvPwe3BjXmPnRg4GU4a,14832685.140282,0,8d6664864f9452927e3ed892b4542123,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:23:46.000,289012373,5sgeMDzfhfwfomtQtARuihvyq7bRKPD3xhSqBeJo3ppNwXQtVoPEKVUDcv6hzP3uDDfonyRcHBku9TcyLkMnAmyn,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,17526189.678504,17497055.009503,6e8c1a8b4a889260e3bee2d949cf94e1,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:31:02.000,289013384,5gTwF1WAohUTNPoHuWd6MMntwhs7NL8T5x62KPBAYUU5PDJb6HXY8N7beTuKPQ22ZDpS6svKedDKRvwNEdSAHetT,true,DXn28NKrofi3LaSAJhaywEos1Ar3wyw4cFX3Z1vbZ5N5,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,QakuWvgZpw42W82z2NAamz7nRsFnmag71bf1q52YZeX,16576726.971889,16422496.345367,32d1101752f81fd3925afcb0e70c57ac,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:25:34.000,289012630,4rp6g1xe2F7Mgg2J1DHfEXyZ4EdMCAYcXbXpjPCK1GBcnihmVWGh1ZPqzNRMCR2uEvNABLSCn5rCvAWjDQ5vZKui,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,20352715.396741,20424151.585674,c81d619e629d84244f03051d7c4163ef,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:22:05.000,289012147,5xAg2tGxQEZjWahATXWZ65V2jTQDidepLVUQJKaUdiqMaQvAPV9jH1cP2oA6r2LZqX3peq6ZUyQwSxNoAijbFdH8,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,18694964.038069,18651499.102501,811e5cddd9178e55bd932b70d98ee748,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:51:50.000,289016188,5d3y6bJEf56DfRx7RqJdpT8PVMwvzww9bz7SPpr9P3VHD54gWndnCHLFRz191p6Fw6j9bRQYK6jcu9VwKCUu9c12,true,2yNhXg5E2bNn5oJqG9jNcNKwqxEBYR3iyQ1WbetgFAiY,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,DEwEbpc96xCSUEWRExA8nLEyF7SNNDnarbFwjw4s6ncz,28299.12717,22639.301736,7b575e8915ff6cf2415167ae8312ff9f,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:51:56.000,289016203,2XRCuYELnvuScqqzwt4vHRfYoBJkTx4AHsBBGzAc3XFyWayv1q7qQEeaEP9nHvwQiLhFua1AUBKhMGwGNMqH7w5T,true,2yNhXg5E2bNn5oJqG9jNcNKwqxEBYR3iyQ1WbetgFAiY,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,DEwEbpc96xCSUEWRExA8nLEyF7SNNDnarbFwjw4s6ncz,22639.301736,27538.420468,061fbff6bcd171496d5b74d167a2bdca,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:23:57.000,289012399,5M2suvT6ek3C7r8Kx1XUptsNaNyEBRhfCWW4usnsjj7GaYQjm2oRNG2z9wqG54idwcG4kHXxcUDxS55ZvRYReZ6x,true,EBSvNeEab4qKFDAHdTq1tnx6pxwGxiaUXFbnABsyGcMY,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,2rja2ZiEGkboi7XQNf2mEARNuGgC939MMUNR1N5NsC1H,60957.111763,0,a4bfa19ed85abe3153975658385a0e0f,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:49:31.000,289015888,jyqxdTk91dVyDMr56s8mECh38BdjBCWW2mmtQECUriKMr3ha5dVZaUWPyaMSPsv5BTGtwQiaJw37bYW2tzukJSV,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,56134512.153732,55011275.293354,af32a06b4ab2f3642d698b3a42dcc606,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:33:45.000,289013748,J7U3kodyZwrETj73EsAji9i5UQFvgrQDzzwM13QCjaWPPaqjAcAXTqvReGRPdk373DAVrKuesMmiKRt7eRWgey2,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,43037098.170756,44368731.885136,3a9618850e778008c2e570c4345d448c,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:52:01.000,289016212,26BCvSvqifQp6TX8xYe8Tap9ue4cu5wjEqmaZCDUnUJeT3MH4Yy4MuurQt3GeUGAZjgUzSMdk8HQUPF6jnPK3wJe,true,6jfRERYDVH3WAwzNKwiTiHtG8BCdda4tNuhc7DBi3d4n,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,HxFLeF8xoDPmszJFEaiitzsVq4DajYdA9vWyCiyEhZXM,527009.638509,553308.280712,c48b001028ade498f046c8b78e732a26,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:44:27.000,289015220,4gPxaUs9b7qx3fp2h7KUQhY5Y64CHBDih1xVrCT4CECWYzgUop7fJzvBeWzMNFAFeVRBvfmWdEzn6b9DhRx9rogx,true,9d8pPSAzG9ETycgkD31BNQtzz7F2zUoMCYWe2kg1CLZf,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,BWJExasg3Z4UBQTVGdHr6RCFBkY8gFpMmA27VWCkpigR,1518843.105274,2197264.172753,18c432f5bbf65d1efb39b29899fbd71c,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:51:55.000,289016199,4kehW1jf54PaPJPYc3ybuYuccxoJtgcajScfijVyr2kUctTe6hVvcrcuTfWmtYJ8NonkCsJWDyAFko8rytHx3kGQ,true,D9eHXzQ1JEiDCgnyL2QheNhzZve96SgaGyroaxwZE6CH,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,CFkBEor9h3ZaM7pH9RVFADvBpUSjuksVZDDeeVJ2SmSk,20549.895837,30813.771532,af9e0906ee85ca669df3afeae0e65b71,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:44:00.000,289015162,24p4x6ZS3sroonn8b7XLQmd9FXAYUvoMh84JtzWvQ52gL9wo5YinMcdknje5zG3i5jevfpDBoaLtM3gHq9ajr95Y,true,Gagc5tDPocUuNF6SrRbdkMCJBcirWjTRebySi7pnQ7gA,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,3XTGU9ydt7ZVeycXDM93Yy2T1h12bL8mdtTL8WVApLv4,447692.821142,1271141.860214,b9c0056e3a4bc73b58c1453e1d8ea01d,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:49:25.000,289015873,GgFJxV2bEMwEmLvSzoaLAJ8FoWRy3NSZCzjeJ8NBBjV5AAYpvbL6BYasnTbJsF3r6SreoGwddN9DsgVogGknqGD,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,56151946.298222,56134512.153732,6206620c050f0015a0664a8b894c8ad9,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:51:07.000,289016097,34Lyjkge1GW4A6SGQ6qTXrM5W3LtJ6H4eCunW12iuFjUEyYL9e1fdiJCkcNLuG3EM4885ed2rQ4YxLSQDpBUtTMk,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,58587972.442384,57744016.352607,9e48be25675c2482d428d29e8a04b151,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:49:22.000,289015869,4TU9NCC4AAbZok1GcF1p6YQuL86MF2cFse7CfUsF6BwzNg3cfWbJLz6rZhbUxesBSA1MMLRoY21zGPYLsFG6rQgY,true,D9eHXzQ1JEiDCgnyL2QheNhzZve96SgaGyroaxwZE6CH,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,CFkBEor9h3ZaM7pH9RVFADvBpUSjuksVZDDeeVJ2SmSk,9872.712195,19624.92781,032f88d8ef88108dfe2c8876c686066e,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:18:14.000,289011610,31nTS28PhLq1jsMXa1S5ni88DoCDiTpxopWyCwnADPvDGVSkWA9SgKdyjNGsUAw3X2W14HNW5L7EM8dwycMa5j1r,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,98320088.58291,98336262.114687,d7cef21ceb3552d30a18916bdea082f5,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:19:50.000,289011830,4QzKhySXZoJYuogcKWj9ZfexB2ehY9PGzfrxParnkDxu7f6nHzTGEvm8tFtTLWVpb2R4p6bCxeAiGUXg5tpRhkKE,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,43689019.220275,43670947.830309,c2e771162e5f12c9779e498e6dfbeab9,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:52:01.000,289016214,3kXVwuGx3dSfhscSqdtApWKAhEioqCMTX8TivxR7ufCutQozbvjtSZ8JjitBfWzc5VHFDzgpzj2qAdr5BCVjzrLN,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,58225802.552002,56922216.763859,d7c84f68d61be8e9814c26d129170052,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:35:19.000,289013966,5qgfwHmxqtTjz6TS41F3ksWSgvah2hNyBNua5RRtuAZrPVGJdgHCgowYaPeTCEN6CqC2pLPouvtpDqAtyPCAdU3q,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,61609248.116234,61605588.019156,73e4c9f7b5b51c5f0505a27d6ebc8242,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
